	Date	Time	Price	Level1	Level2	Level3	ValveState1	ValveState2	ValveState3	ESP_control1	ESP_control2	ESP_control3	ESP_command1	ESP_command2	ESP_command3	Nett_control	Nett_command1	Nett_command2	Nett_command3	Recommendation1	Recommendation2	Recommendation3
2735	2021-05-07	20:17:22	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2736	2021-05-07	20:17:27	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2737	2021-05-07	20:17:32	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2738	2021-05-07	20:17:38	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2739	2021-05-07	20:17:42	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2740	2021-05-07	20:17:47	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2741	2021-05-07	20:17:52	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2742	2021-05-07	20:17:57	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2743	2021-05-07	20:18:02	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2744	2021-05-07	20:18:07	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2745	2021-05-07	20:18:12	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2746	2021-05-07	20:18:17	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2747	2021-05-07	20:18:22	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2748	2021-05-07	20:18:27	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2749	2021-05-07	20:18:33	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2750	2021-05-07	20:18:37	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2751	2021-05-07	20:18:43	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2752	2021-05-07	20:18:47	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2753	2021-05-07	20:18:52	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2754	2021-05-07	20:18:57	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2755	2021-05-07	20:19:02	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2756	2021-05-07	20:19:07	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2757	2021-05-07	20:19:12	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2758	2021-05-07	20:19:17	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2759	2021-05-07	20:19:22	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2760	2021-05-07	20:19:27	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2761	2021-05-07	20:19:32	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2762	2021-05-07	20:19:37	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2763	2021-05-07	20:19:43	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2764	2021-05-07	20:19:47	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2765	2021-05-07	20:19:53	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2766	2021-05-07	20:19:57	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2767	2021-05-07	20:20:02	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2768	2021-05-07	20:20:07	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2769	2021-05-07	20:20:12	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2770	2021-05-07	20:20:17	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2771	2021-05-07	20:20:22	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2772	2021-05-07	20:20:27	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2773	2021-05-07	20:20:33	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2774	2021-05-07	20:20:38	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2775	2021-05-07	20:20:42	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2776	2021-05-07	20:20:47	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2777	2021-05-07	20:20:53	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2778	2021-05-07	20:20:57	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2779	2021-05-07	20:21:03	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2780	2021-05-07	20:21:08	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2781	2021-05-07	20:21:12	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2782	2021-05-07	20:21:17	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2783	2021-05-07	20:21:22	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2784	2021-05-07	20:21:27	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2785	2021-05-07	20:21:32	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2786	2021-05-07	20:21:37	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2787	2021-05-07	20:21:42	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2788	2021-05-07	20:21:47	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2789	2021-05-07	20:21:53	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2790	2021-05-07	20:21:57	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2791	2021-05-07	20:22:02	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2792	2021-05-07	20:22:07	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2793	2021-05-07	20:22:12	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2794	2021-05-07	20:22:17	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2795	2021-05-07	20:22:27	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2796	2021-05-07	20:22:30	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2797	2021-05-07	20:22:35	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2798	2021-05-07	20:22:40	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2799	2021-05-07	20:22:45	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2800	2021-05-07	20:22:50	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2801	2021-05-07	20:22:55	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2802	2021-05-07	20:23:00	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2803	2021-05-07	20:23:05	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2804	2021-05-07	20:23:10	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2805	2021-05-07	20:23:15	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2806	2021-05-07	20:23:20	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2807	2021-05-07	20:23:25	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2808	2021-05-07	20:23:30	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2809	2021-05-07	20:23:35	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2810	2021-05-07	20:23:40	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2811	2021-05-07	20:23:45	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2812	2021-05-07	20:23:51	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2813	2021-05-07	20:23:55	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2814	2021-05-07	20:24:00	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2815	2021-05-07	20:24:05	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2816	2021-05-07	20:24:10	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2817	2021-05-07	20:24:15	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2818	2021-05-07	20:24:20	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2819	2021-05-07	20:24:25	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2820	2021-05-07	20:24:30	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2821	2021-05-07	20:24:35	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2822	2021-05-07	20:24:44	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2823	2021-05-07	20:24:51	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2824	2021-05-07	20:24:54	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2825	2021-05-07	20:24:59	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2826	2021-05-07	20:25:04	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2827	2021-05-07	20:25:09	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2828	2021-05-07	20:25:14	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2829	2021-05-07	20:25:19	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2830	2021-05-07	20:25:24	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2831	2021-05-07	20:25:29	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2832	2021-05-07	20:25:34	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2833	2021-05-07	20:25:39	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2834	2021-05-07	20:25:44	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2835	2021-05-07	20:25:49	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2836	2021-05-07	20:25:54	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2837	2021-05-07	20:25:59	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2838	2021-05-07	20:26:04	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2839	2021-05-07	20:26:09	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2840	2021-05-07	20:26:14	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2841	2021-05-07	20:26:19	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2842	2021-05-07	20:26:24	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2843	2021-05-07	20:26:29	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2844	2021-05-07	20:26:34	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2845	2021-05-07	20:26:42	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2846	2021-05-07	20:26:44	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2847	2021-05-07	20:26:49	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2848	2021-05-07	20:26:55	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2849	2021-05-07	20:26:59	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2850	2021-05-07	20:27:05	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2851	2021-05-07	20:27:09	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2852	2021-05-07	20:27:14	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2853	2021-05-07	20:27:19	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2854	2021-05-07	20:27:25	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2855	2021-05-07	20:27:29	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2856	2021-05-07	20:27:34	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2857	2021-05-07	20:27:39	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2858	2021-05-07	20:27:44	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2859	2021-05-07	20:27:49	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2860	2021-05-07	20:27:54	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2861	2021-05-07	20:27:59	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2862	2021-05-07	20:28:04	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2863	2021-05-07	20:28:09	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2864	2021-05-07	20:28:14	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2865	2021-05-07	20:28:19	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2866	2021-05-07	20:28:24	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2867	2021-05-07	20:28:29	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2868	2021-05-07	20:28:34	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2869	2021-05-07	20:28:40	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2870	2021-05-07	20:28:44	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2871	2021-05-07	20:29:21	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2872	2021-05-07	20:29:25	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2873	2021-05-07	20:29:29	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2874	2021-05-07	20:29:34	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2875	2021-05-07	20:29:39	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2876	2021-05-07	20:29:44	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2877	2021-05-07	20:29:49	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2878	2021-05-07	20:29:54	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2879	2021-05-07	20:29:59	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2880	2021-05-07	20:30:04	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2881	2021-05-07	20:30:09	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2882	2021-05-07	20:30:15	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2883	2021-05-07	20:30:19	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2884	2021-05-07	20:30:24	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2885	2021-05-07	20:30:29	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2886	2021-05-07	20:30:34	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2887	2021-05-07	20:30:39	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2888	2021-05-07	20:30:44	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2889	2021-05-07	20:30:49	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2890	2021-05-07	20:30:54	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2891	2021-05-07	20:30:59	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2892	2021-05-07	20:31:04	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2893	2021-05-07	20:31:09	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2894	2021-05-07	20:31:14	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2895	2021-05-07	20:31:19	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2896	2021-05-07	20:31:24	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2897	2021-05-07	20:31:29	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2898	2021-05-07	20:31:34	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2899	2021-05-07	20:31:39	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2900	2021-05-07	20:31:44	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2901	2021-05-07	20:31:49	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2902	2021-05-07	20:31:54	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2903	2021-05-07	20:31:59	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2904	2021-05-07	20:32:15	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2905	2021-05-07	20:32:18	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2906	2021-05-07	20:32:23	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2907	2021-05-07	20:32:28	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2908	2021-05-07	20:32:33	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2909	2021-05-07	20:32:38	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2910	2021-05-07	20:32:43	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2911	2021-05-07	20:32:48	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2912	2021-05-07	20:32:53	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2913	2021-05-07	20:32:58	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2914	2021-05-07	20:33:03	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2915	2021-05-07	20:33:08	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2916	2021-05-07	20:33:13	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2917	2021-05-07	20:33:18	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2918	2021-05-07	20:33:23	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2919	2021-05-07	20:33:28	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2920	2021-05-07	20:33:33	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2921	2021-05-07	20:33:38	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2922	2021-05-07	20:33:43	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2923	2021-05-07	20:33:48	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2924	2021-05-07	20:33:53	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2925	2021-05-07	20:33:58	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2926	2021-05-07	20:34:03	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2927	2021-05-07	20:34:08	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2928	2021-05-07	20:34:13	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2929	2021-05-07	20:34:18	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2930	2021-05-07	20:34:23	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2931	2021-05-07	20:34:28	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2932	2021-05-07	20:34:33	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2933	2021-05-07	20:34:38	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2934	2021-05-07	20:34:43	58.31	145	168	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2935	2021-05-07	20:34:48	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2936	2021-05-07	20:34:53	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2937	2021-05-07	20:34:58	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2938	2021-05-07	20:35:03	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2939	2021-05-07	20:35:08	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2940	2021-05-07	20:35:13	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2941	2021-05-07	20:35:18	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2942	2021-05-07	20:35:23	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2943	2021-05-07	20:35:28	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2944	2021-05-07	20:35:33	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2945	2021-05-07	20:35:38	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2946	2021-05-07	20:35:43	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2947	2021-05-07	20:35:48	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2948	2021-05-07	20:35:53	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2949	2021-05-07	20:35:58	58.31	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
2950	2021-05-07	20:36:03	58.31	145	166	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.36	1.0	0.0
